DT,dwpt,prcp,temp,rhum,wspd,pres,wdir
2022-01-14 18:00:00,7.8,0.0,8.9,93.0,5.4,1031.9,310.0
2022-01-14 19:00:00,7.8,0.0,10.6,83.0,7.6,1031.6,20.0
2022-01-14 20:00:00,8.3,0.0,10.0,89.0,9.4,1031.0,110.0
2022-01-14 21:00:00,7.2,0.0,9.4,86.0,5.4,1030.1,120.0
2022-01-14 22:00:00,7.2,0.0,10.0,83.0,0.0,1030.0,0.0
2022-01-14 23:00:00,7.2,0.0,11.7,74.0,9.4,1029.2,350.0
2022-01-15 00:00:00,7.2,0.0,11.7,74.0,7.6,1029.1,30.0
2022-01-15 01:00:00,6.7,0.0,10.0,80.0,7.6,1029.3,340.0
2022-01-15 02:00:00,6.1,0.0,8.3,86.0,5.4,1028.9,10.0
2022-01-15 03:00:00,4.3,0.0,7.2,82.0,7.6,1028.6,350.0
2022-01-15 04:00:00,5.1,0.0,6.1,93.0,0.0,1028.0,0.0
2022-01-15 05:00:00,4.4,0.0,5.6,92.0,5.4,1028.1,320.0
2022-01-15 06:00:00,4.0,0.0,5.0,93.0,7.6,1028.0,350.0
2022-01-15 07:00:00,2.3,0.0,3.3,93.0,7.6,1028.0,350.0
2022-01-15 08:00:00,2.2,0.0,2.2,100.0,0.0,1027.9,0.0
2022-01-15 09:00:00,1.8,0.0,2.8,93.0,7.6,1027.8,330.0
2022-01-15 10:00:00,0.7,0.0,1.1,97.0,7.6,1027.7,260.0
2022-01-15 11:00:00,-0.6,0.0,0.6,92.0,9.4,1028.0,260.0
2022-01-15 12:00:00,-0.6,0.0,0.6,92.0,0.0,1028.0,0.0
2022-01-15 13:00:00,-0.6,0.0,0.0,96.0,0.0,1027.6,0.0
2022-01-15 14:00:00,-0.6,0.0,0.6,92.0,0.0,1027.7,0.0
2022-01-15 15:00:00,-0.6,0.0,0.0,96.0,5.4,1028.4,300.0
2022-01-15 16:00:00,0.0,0.0,0.6,96.0,0.0,1028.3,0.0
2022-01-15 17:00:00,0.0,0.0,0.6,96.0,0.0,1028.5,0.0
2022-01-15 18:00:00,1.1,0.0,1.7,96.0,0.0,1028.7,0.0
2022-01-15 19:00:00,1.8,0.0,2.2,97.0,0.0,1028.6,0.0
2022-01-15 20:00:00,2.2,0.0,2.8,96.0,0.0,1028.5,0.0
2022-01-15 21:00:00,2.9,0.0,3.3,97.0,0.0,1028.0,0.0
2022-01-15 22:00:00,3.3,0.0,3.9,96.0,0.0,1027.1,0.0
2022-01-15 23:00:00,3.3,0.0,5.0,89.0,0.0,1026.6,0.0
2022-01-16 00:00:00,3.4,0.0,4.4,93.0,0.0,1026.0,0.0
2022-01-16 01:00:00,3.3,0.0,3.9,96.0,0.0,1026.4,0.0
2022-01-16 02:00:00,2.9,0.0,3.9,93.0,0.0,1026.4,0.0
2022-01-16 03:00:00,2.9,0.0,3.3,97.0,0.0,1026.4,0.0
2022-01-16 04:00:00,2.9,0.0,3.3,97.0,0.0,1026.6,0.0
2022-01-16 05:00:00,2.9,0.0,3.3,97.0,0.0,1026.5,0.0
2022-01-16 06:00:00,2.9,0.0,3.3,97.0,0.0,1026.3,0.0
2022-01-16 07:00:00,2.3,0.0,3.3,93.0,0.0,1026.2,0.0
2022-01-16 08:00:00,2.2,0.0,2.8,96.0,0.0,1026.1,0.0
2022-01-16 09:00:00,1.8,0.0,2.8,93.0,0.0,1025.7,0.0
2022-01-16 10:00:00,2.2,0.0,2.8,96.0,0.0,1025.8,0.0
2022-01-16 11:00:00,2.2,0.0,2.8,96.0,0.0,1025.3,0.0
2022-01-16 12:00:00,2.2,0.0,2.8,96.0,5.4,1025.0,170.0
2022-01-16 13:00:00,2.2,0.0,2.8,96.0,0.0,1024.9,0.0
2022-01-16 14:00:00,2.2,0.0,2.8,96.0,0.0,1024.5,0.0
2022-01-16 15:00:00,2.2,0.0,2.8,96.0,5.4,1024.4,340.0
2022-01-16 16:00:00,2.2,0.0,2.8,96.0,0.0,1024.2,0.0
2022-01-16 17:00:00,1.8,0.0,2.8,93.0,0.0,1024.3,0.0
2022-01-16 18:00:00,2.2,0.0,2.8,96.0,7.6,1024.6,310.0
2022-01-16 19:00:00,2.3,0.0,3.3,93.0,0.0,1023.9,0.0
2022-01-16 20:00:00,2.9,0.0,5.0,86.0,0.0,1023.3,0.0
2022-01-16 21:00:00,3.3,0.0,6.1,82.0,7.6,1022.5,340.0
2022-01-16 22:00:00,4.0,0.0,7.2,80.0,5.4,1021.5,340.0
2022-01-16 23:00:00,4.3,0.0,7.2,82.0,5.4,1020.8,340.0
2022-01-17 00:00:00,4.3,0.0,7.2,82.0,11.2,1020.6,360.0
2022-01-17 01:00:00,4.4,0.0,6.7,85.0,0.0,1020.6,0.0
2022-01-17 02:00:00,4.4,0.0,6.1,89.0,0.0,1020.2,0.0
2022-01-17 03:00:00,4.4,0.0,5.6,92.0,5.4,1019.9,330.0
2022-01-17 04:00:00,3.4,0.0,4.4,93.0,0.0,1020.0,0.0
2022-01-17 05:00:00,2.9,0.0,3.3,97.0,0.0,1019.8,0.0
2022-01-17 06:00:00,3.4,0.0,4.4,93.0,5.4,1019.7,280.0
2022-01-17 07:00:00,3.4,0.0,4.4,93.0,0.0,1019.6,0.0
2022-01-17 08:00:00,2.7,0.0,4.4,89.0,0.0,1019.5,0.0
2022-01-17 09:00:00,3.3,0.0,3.9,96.0,5.4,1019.4,260.0
2022-01-17 10:00:00,2.3,0.0,3.3,93.0,0.0,1018.9,0.0
2022-01-17 11:00:00,2.9,0.0,3.3,97.0,7.6,1019.1,280.0
2022-01-17 12:00:00,2.9,0.0,3.9,93.0,7.6,1019.0,260.0
2022-01-17 13:00:00,3.3,0.0,3.9,96.0,5.4,1018.7,230.0
2022-01-17 14:00:00,2.9,0.0,3.9,93.0,0.0,1018.8,0.0
2022-01-17 15:00:00,2.9,0.0,3.9,93.0,0.0,1018.9,0.0
2022-01-17 16:00:00,2.9,0.0,3.9,93.0,0.0,1019.1,0.0
2022-01-17 17:00:00,2.9,0.0,3.3,97.0,0.0,1019.5,0.0
2022-01-17 18:00:00,2.9,0.0,3.3,97.0,5.4,1020.1,270.0
2022-01-17 19:00:00,2.9,0.0,3.3,97.0,5.4,1020.1,230.0
2022-01-17 20:00:00,2.9,0.0,3.9,93.0,0.0,1019.5,0.0
2022-01-17 21:00:00,2.9,0.0,3.9,93.0,0.0,1019.1,0.0
2022-01-17 22:00:00,3.4,0.0,4.4,93.0,5.4,1018.6,230.0
2022-01-17 23:00:00,3.4,0.0,4.4,93.0,7.6,1018.6,260.0
2022-01-18 00:00:00,3.4,0.0,4.4,93.0,0.0,1018.5,0.0
2022-01-18 01:00:00,2.9,0.0,3.9,93.0,5.4,1018.4,240.0
2022-01-18 02:00:00,2.9,0.0,3.9,93.0,5.4,1018.7,260.0
2022-01-18 03:00:00,3.3,0.0,3.9,96.0,0.0,1018.8,0.0
2022-01-18 04:00:00,3.3,0.0,3.9,96.0,5.4,1019.1,200.0
2022-01-18 05:00:00,3.3,0.0,3.9,96.0,0.0,1019.1,0.0
2022-01-18 06:00:00,4.0,0.0,4.4,97.0,5.4,1019.0,170.0
2022-01-18 07:00:00,3.3,0.0,3.9,96.0,9.4,1019.1,160.0
2022-01-18 08:00:00,2.9,0.0,3.9,93.0,0.0,1019.2,0.0
2022-01-18 09:00:00,2.9,0.0,3.9,93.0,0.0,1019.4,0.0
2022-01-18 10:00:00,3.4,0.5,4.4,93.0,7.6,1019.6,120.0
2022-01-18 11:00:00,3.4,0.2,4.4,93.0,0.0,1019.9,0.0
2022-01-18 12:00:00,3.4,0.0,4.4,93.0,12.6,1019.8,188.0
2022-01-18 13:00:00,3.4,0.0,4.4,93.0,0.0,1020.1,0.0
2022-01-18 14:00:00,4.0,0.2,5.0,93.0,0.0,1020.3,0.0
2022-01-18 15:00:00,4.0,0.0,5.0,93.0,0.0,1020.9,0.0
2022-01-18 16:00:00,4.0,0.1,5.0,93.0,5.4,1020.8,330.0
2022-01-18 17:00:00,4.0,0.0,5.0,93.0,7.6,1021.0,340.0
2022-01-18 18:00:00,4.4,0.0,5.0,96.0,0.0,1021.6,0.0
2022-01-18 19:00:00,5.0,0.0,5.6,96.0,0.0,1021.9,0.0
2022-01-18 20:00:00,5.1,0.0,6.1,93.0,0.0,1021.6,0.0
2022-01-18 21:00:00,6.1,0.0,7.2,93.0,0.0,1021.3,0.0
2022-01-18 22:00:00,6.1,0.0,7.8,89.0,0.0,1021.3,0.0
2022-01-18 23:00:00,6.7,0.0,8.9,86.0,0.0,1021.4,0.0
2022-01-19 00:00:00,7.2,0.5,8.9,89.0,5.4,1022.2,360.0
2022-01-19 01:00:00,7.2,0.3,8.3,93.0,0.0,1022.3,0.0
2022-01-19 02:00:00,6.1,0.5,7.2,93.0,7.6,1022.3,340.0
2022-01-19 03:00:00,6.1,0.0,7.2,93.0,7.6,1022.8,340.0
2022-01-19 04:00:00,6.1,0.0,7.2,93.0,0.0,1023.0,0.0
2022-01-19 05:00:00,6.8,0.0,7.2,97.0,0.0,1023.3,0.0
2022-01-19 06:00:00,6.8,0.0,7.2,97.0,6.0,1024.0,330.0
2022-01-19 07:00:00,6.8,0.0,7.2,97.0,0.0,1023.9,0.0
2022-01-19 08:00:00,6.1,0.0,7.2,93.0,0.0,1023.9,0.0
2022-01-19 09:00:00,6.1,0.0,7.2,93.0,5.4,1024.3,350.0
2022-01-19 10:00:00,6.1,0.0,7.2,93.0,7.6,1024.1,340.0
2022-01-19 11:00:00,6.1,0.0,7.2,93.0,0.0,1025.0,0.0
2022-01-19 12:00:00,6.1,0.1,7.2,93.0,5.4,1024.9,10.0
2022-01-19 13:00:00,6.1,0.3,7.2,93.0,5.4,1024.9,330.0
2022-01-19 14:00:00,6.1,0.3,7.2,93.0,5.4,1025.1,360.0
2022-01-19 15:00:00,6.8,0.5,7.2,97.0,0.0,1025.5,0.0
2022-01-19 16:00:00,6.8,0.8,7.2,97.0,0.0,1025.9,0.0
2022-01-19 17:00:00,6.7,1.0,7.8,93.0,0.0,1026.2,0.0
2022-01-19 18:00:00,7.2,0.3,8.3,93.0,0.0,1026.8,0.0
2022-01-19 19:00:00,7.2,0.3,8.9,89.0,0.0,1026.0,0.0
2022-01-19 20:00:00,7.8,0.0,9.4,90.0,0.0,1026.4,0.0
2022-01-19 21:00:00,8.9,0.0,10.0,93.0,0.0,1025.8,0.0
2022-01-19 22:00:00,8.9,0.0,10.6,89.0,0.0,1025.4,0.0
2022-01-19 23:00:00,9.4,0.0,11.1,89.0,0.0,1025.5,0.0
2022-01-20 00:00:00,10.0,0.0,11.1,93.0,0.0,1025.5,0.0
2022-01-20 01:00:00,9.9,0.0,11.7,89.0,13.0,1025.5,150.0
2022-01-20 02:00:00,9.9,0.0,11.7,89.0,11.2,1025.9,160.0
2022-01-20 03:00:00,10.0,0.0,11.1,93.0,7.6,1025.9,160.0
2022-01-20 04:00:00,10.0,0.5,11.1,93.0,0.0,1026.0,0.0
2022-01-20 05:00:00,10.0,0.1,11.1,93.0,0.0,1026.3,0.0
2022-01-20 06:00:00,9.9,0.2,11.7,89.0,14.8,1026.5,210.0
2022-01-20 07:00:00,10.6,0.1,11.7,93.0,13.0,1026.7,210.0
2022-01-20 08:00:00,10.6,0.0,11.7,93.0,13.0,1026.6,210.0
2022-01-20 09:00:00,10.6,0.3,11.7,93.0,9.4,1026.8,210.0
2022-01-20 10:00:00,10.6,0.1,11.7,93.0,7.6,1026.6,190.0
2022-01-20 11:00:00,10.6,0.0,12.2,90.0,0.0,1026.6,0.0
2022-01-20 12:00:00,10.6,0.3,12.2,90.0,11.2,1026.4,210.0
2022-01-20 13:00:00,10.7,0.0,12.8,87.0,16.6,1026.6,220.0
2022-01-20 14:00:00,9.9,0.0,12.2,86.0,14.8,1025.9,220.0
2022-01-20 15:00:00,10.7,0.0,12.8,87.0,16.6,1025.8,200.0
2022-01-20 16:00:00,10.6,0.5,11.7,93.0,9.4,1026.1,200.0
2022-01-20 17:00:00,9.9,0.3,12.2,86.0,20.5,1026.7,220.0
2022-01-20 18:00:00,9.4,0.0,12.2,83.0,16.6,1027.2,210.0
2022-01-20 19:00:00,9.4,0.0,12.8,80.0,24.1,1027.6,220.0
2022-01-20 20:00:00,9.9,0.0,13.3,80.0,16.6,1027.7,240.0
2022-01-20 21:00:00,9.0,0.0,13.3,75.0,22.3,1027.8,250.0
2022-01-20 22:00:00,8.3,0.0,12.2,77.0,22.3,1028.2,240.0
2022-01-20 23:00:00,7.8,0.0,11.7,77.0,16.6,1028.9,220.0
2022-01-21 00:00:00,5.0,0.0,11.1,66.0,25.9,1029.5,250.0
2022-01-21 01:00:00,5.0,0.0,9.4,74.0,18.4,1030.0,260.0
2022-01-21 02:00:00,4.4,0.0,7.8,79.0,13.0,1030.8,250.0
2022-01-21 03:00:00,4.3,0.0,7.2,82.0,11.2,1031.2,240.0
2022-01-21 04:00:00,3.9,0.0,6.1,86.0,16.6,1032.0,240.0
2022-01-21 05:00:00,2.7,0.0,4.4,89.0,11.2,1031.6,250.0
2022-01-21 06:00:00,2.7,0.0,4.4,89.0,5.4,1032.5,250.0
2022-01-21 07:00:00,2.9,0.0,3.3,97.0,9.4,1032.9,240.0
2022-01-21 08:00:00,3.3,0.0,5.0,89.0,0.0,1033.8,0.0
2022-01-21 09:00:00,2.9,0.0,3.3,97.0,0.0,1034.3,0.0
2022-01-21 10:00:00,2.3,0.0,3.9,89.0,0.0,1034.4,0.0
2022-01-21 11:00:00,1.1,0.0,1.7,96.0,0.0,1035.4,0.0
2022-01-21 12:00:00,-0.6,0.0,0.6,92.0,0.0,1036.0,0.0
2022-01-21 13:00:00,0.0,0.0,0.6,96.0,0.0,1035.7,0.0
2022-01-21 14:00:00,-0.6,0.0,0.0,96.0,0.0,1035.5,0.0
2022-01-21 15:00:00,0.7,0.0,1.1,97.0,0.0,1036.0,0.0
2022-01-21 16:00:00,0.7,0.0,1.1,97.0,0.0,1036.2,0.0
2022-01-21 17:00:00,2.3,0.0,3.3,93.0,7.6,1037.2,320.0
2022-01-21 18:00:00,3.4,0.0,4.4,93.0,7.6,1037.4,320.0
2022-01-21 19:00:00,5.1,0.0,8.9,77.0,9.4,1037.7,360.0
2022-01-21 20:00:00,4.4,0.0,9.4,71.0,9.4,1037.3,20.0
2022-01-21 21:00:00,4.3,0.0,8.9,73.0,11.2,1036.8,50.0
2022-01-21 22:00:00,3.9,0.0,8.3,74.0,13.0,1036.0,20.0
2022-01-21 23:00:00,3.9,0.0,8.9,71.0,9.4,1035.8,40.0
2022-01-22 00:00:00,3.9,0.0,8.3,74.0,9.4,1035.7,40.0
2022-01-22 01:00:00,3.3,0.0,7.2,76.0,5.4,1035.8,90.0
2022-01-22 02:00:00,3.3,0.0,5.6,85.0,0.0,1035.6,0.0
2022-01-22 03:00:00,3.9,0.0,6.1,86.0,0.0,1035.6,0.0
2022-01-22 04:00:00,4.4,0.0,6.1,89.0,0.0,1035.2,0.0
2022-01-22 05:00:00,4.0,0.0,7.2,80.0,0.0,1034.9,0.0
2022-01-22 06:00:00,3.8,0.0,6.7,82.0,5.4,1034.8,360.0
2022-01-22 07:00:00,3.9,0.0,6.1,86.0,5.4,1034.5,360.0
2022-01-22 08:00:00,3.9,0.0,5.6,89.0,5.4,1034.3,320.0
2022-01-22 09:00:00,3.3,0.0,5.6,85.0,9.4,1034.1,350.0
2022-01-22 10:00:00,3.3,0.0,5.0,89.0,13.0,1034.1,330.0
2022-01-22 11:00:00,2.9,0.0,5.0,86.0,11.2,1034.1,330.0
2022-01-22 12:00:00,2.9,0.0,5.0,86.0,11.2,1033.6,340.0
2022-01-22 13:00:00,2.9,0.0,5.0,86.0,16.6,1033.5,340.0
2022-01-22 14:00:00,2.9,0.0,5.0,86.0,11.2,1033.0,330.0
2022-01-22 15:00:00,2.9,0.0,5.0,86.0,9.4,1033.2,340.0
2022-01-22 16:00:00,2.2,0.0,5.0,82.0,9.4,1033.3,20.0
2022-01-22 17:00:00,2.2,0.0,5.6,79.0,7.6,1033.4,40.0
2022-01-22 18:00:00,2.2,0.0,5.6,79.0,7.6,1033.3,40.0
2022-01-22 19:00:00,2.2,0.0,5.6,79.0,9.4,1033.0,330.0
2022-01-22 20:00:00,2.7,0.0,6.1,79.0,9.4,1032.1,350.0
2022-01-22 21:00:00,2.8,0.0,6.7,76.0,9.4,1031.2,320.0
2022-01-22 22:00:00,3.3,0.0,8.3,71.0,13.0,1030.4,350.0
2022-01-22 23:00:00,3.4,0.0,9.4,66.0,11.2,1030.0,360.0
2022-01-23 00:00:00,3.9,0.0,10.0,66.0,7.6,1029.6,350.0
2022-01-23 01:00:00,3.3,0.0,8.9,68.0,7.6,1029.4,350.0
2022-01-23 02:00:00,2.3,0.0,7.2,71.0,9.4,1029.2,350.0
2022-01-23 03:00:00,2.2,0.0,5.6,79.0,5.4,1028.8,360.0
2022-01-23 04:00:00,2.2,0.0,5.0,82.0,0.0,1028.7,0.0
2022-01-23 05:00:00,1.8,0.0,3.9,86.0,0.0,1028.7,0.0
2022-01-23 06:00:00,0.1,0.0,1.7,89.0,7.6,1028.7,310.0
2022-01-23 07:00:00,0.6,0.0,2.2,89.0,0.0,1028.8,0.0
2022-01-23 08:00:00,-0.6,0.0,0.6,92.0,0.0,1029.0,0.0
2022-01-23 09:00:00,-1.1,0.0,0.0,92.0,0.0,1028.8,0.0
2022-01-23 10:00:00,-2.2,0.0,-1.1,92.0,7.6,1028.7,250.0
2022-01-23 11:00:00,-1.8,0.0,0.0,88.0,0.0,1028.6,0.0
2022-01-23 12:00:00,-1.7,0.0,-0.6,92.0,0.0,1028.2,0.0
2022-01-23 13:00:00,-2.2,0.0,-1.1,92.0,0.0,1027.9,0.0
2022-01-23 14:00:00,-2.2,0.0,-1.1,92.0,0.0,1027.8,0.0
2022-01-23 15:00:00,-2.8,0.0,-1.7,92.0,0.0,1028.1,0.0
2022-01-23 16:00:00,-3.3,0.0,-1.7,89.0,0.0,1028.3,0.0
2022-01-23 17:00:00,-1.2,0.0,-0.6,96.0,0.0,1028.4,0.0
2022-01-23 18:00:00,1.2,0.0,2.8,89.0,0.0,1028.2,0.0
2022-01-23 19:00:00,2.8,0.0,5.6,82.0,0.0,1028.2,0.0
2022-01-23 20:00:00,2.2,0.0,6.7,73.0,5.4,1027.5,170.0
2022-01-23 21:00:00,2.1,0.0,8.3,65.0,5.4,1026.7,120.0
2022-01-23 22:00:00,2.8,0.0,10.0,61.0,0.0,1026.0,0.0
2022-01-23 23:00:00,3.4,0.0,10.6,61.0,0.0,1025.7,0.0
2022-01-24 00:00:00,3.9,0.0,10.0,66.0,7.6,1025.6,110.0
2022-01-24 01:00:00,2.7,0.0,8.3,68.0,5.4,1025.5,100.0
2022-01-24 02:00:00,2.7,0.0,6.1,79.0,5.4,1025.6,270.0
2022-01-24 03:00:00,2.3,0.0,3.9,89.0,0.0,1025.7,0.0
2022-01-24 04:00:00,2.2,0.0,2.8,96.0,5.4,1026.2,290.0
2022-01-24 05:00:00,0.5,0.0,1.7,92.0,0.0,1026.2,0.0
2022-01-24 06:00:00,-0.1,0.0,1.1,92.0,0.0,1026.2,0.0
2022-01-24 07:00:00,-1.7,0.0,-0.6,92.0,5.4,1026.2,250.0
2022-01-24 08:00:00,-1.2,0.0,-0.6,96.0,5.4,1026.1,240.0
2022-01-24 09:00:00,-1.2,0.0,-0.6,96.0,5.4,1025.9,230.0
2022-01-24 10:00:00,-1.2,0.0,-0.6,96.0,5.4,1025.8,210.0
2022-01-24 11:00:00,-0.6,0.0,0.0,96.0,0.0,1026.0,0.0
2022-01-24 12:00:00,0.0,0.0,0.6,96.0,0.0,1025.3,0.0
2022-01-24 13:00:00,0.0,0.0,0.6,96.0,0.0,1025.3,0.0
2022-01-24 14:00:00,-0.6,0.0,0.0,96.0,0.0,1025.2,0.0
2022-01-24 15:00:00,-0.6,0.0,0.0,96.0,0.0,1025.4,0.0
2022-01-24 16:00:00,-0.6,0.0,0.6,92.0,0.0,1025.5,0.0
2022-01-24 17:00:00,-0.6,0.0,0.6,92.0,0.0,1025.8,0.0
2022-01-24 18:00:00,0.0,0.0,0.6,96.0,0.0,1026.2,0.0
2022-01-24 19:00:00,0.6,0.0,0.6,100.0,0.0,1026.4,0.0
2022-01-24 20:00:00,0.7,0.0,1.1,97.0,0.0,1025.6,0.0
2022-01-24 21:00:00,0.5,0.0,1.7,92.0,0.0,1024.9,0.0
2022-01-24 22:00:00,1.0,0.0,2.2,92.0,0.0,1024.3,0.0
2022-01-24 23:00:00,1.0,0.0,2.2,92.0,5.4,1024.2,90.0
2022-01-25 00:00:00,1.8,0.0,2.8,93.0,7.6,1024.2,10.0
2022-01-25 01:00:00,2.3,0.0,3.3,93.0,7.6,1024.0,330.0
2022-01-25 02:00:00,2.3,0.0,3.3,93.0,7.6,1024.3,290.0
2022-01-25 03:00:00,2.2,0.0,2.8,96.0,0.0,1024.8,0.0
2022-01-25 04:00:00,2.2,0.0,2.8,96.0,7.6,1024.8,340.0
2022-01-25 05:00:00,2.2,0.0,2.8,96.0,11.2,1024.9,330.0
2022-01-25 06:00:00,1.1,0.0,1.7,96.0,7.6,1025.3,330.0
2022-01-25 07:00:00,-0.6,0.0,0.6,92.0,7.6,1025.5,10.0
2022-01-25 08:00:00,-1.1,0.0,0.0,92.0,7.6,1025.7,340.0
2022-01-25 09:00:00,-2.2,0.0,-1.1,92.0,0.0,1025.6,0.0
2022-01-25 10:00:00,-2.8,0.0,-1.1,88.0,0.0,1025.9,0.0
2022-01-25 11:00:00,-2.8,0.0,-1.1,88.0,0.0,1026.0,0.0
2022-01-25 12:00:00,-2.8,0.0,-1.1,88.0,0.0,1025.6,0.0
2022-01-25 13:00:00,-2.8,0.0,-1.1,88.0,5.4,1025.6,360.0
2022-01-25 14:00:00,-2.8,0.0,-1.7,92.0,0.0,1025.4,0.0
2022-01-25 15:00:00,-3.3,0.0,-2.2,92.0,5.4,1025.6,130.0
2022-01-25 16:00:00,-3.9,0.0,-2.2,88.0,0.0,1025.7,0.0
2022-01-25 17:00:00,0.0,0.0,0.6,96.0,7.6,1025.8,360.0
2022-01-25 18:00:00,0.6,0.0,5.6,70.0,13.0,1025.9,350.0
2022-01-25 19:00:00,0.6,0.0,7.2,63.0,16.6,1025.8,330.0
2022-01-25 20:00:00,0.1,0.0,8.9,54.0,13.0,1025.1,350.0
2022-01-25 21:00:00,0.6,0.0,10.0,52.0,13.0,1024.1,350.0
2022-01-25 22:00:00,1.1,0.0,11.1,50.0,13.0,1023.4,340.0
2022-01-25 23:00:00,1.6,0.0,11.7,50.0,11.2,1022.7,10.0
2022-01-26 00:00:00,1.1,0.0,11.1,50.0,11.2,1022.5,350.0
2022-01-26 01:00:00,1.1,0.0,8.9,58.0,9.4,1022.0,350.0
2022-01-26 02:00:00,0.6,0.0,7.2,63.0,5.4,1021.8,40.0
2022-01-26 03:00:00,0.0,0.0,5.6,67.0,0.0,1021.6,0.0
2022-01-26 04:00:00,-0.5,0.0,3.3,76.0,5.4,1021.9,30.0
2022-01-26 05:00:00,-1.2,0.0,0.6,88.0,0.0,1022.2,0.0
2022-01-26 06:00:00,-1.8,0.0,0.0,88.0,0.0,1022.4,0.0
2022-01-26 07:00:00,-1.1,0.0,1.1,85.0,0.0,1022.5,0.0
2022-01-26 08:00:00,-3.3,0.0,-1.7,89.0,0.0,1022.7,0.0
2022-01-26 09:00:00,-3.3,0.0,-2.2,92.0,0.0,1022.6,0.0
2022-01-26 10:00:00,-3.3,0.0,-1.7,89.0,0.0,1022.7,0.0
2022-01-26 11:00:00,-4.4,0.0,-3.3,92.0,0.0,1022.7,0.0
2022-01-26 12:00:00,-3.9,0.0,-2.2,88.0,0.0,1022.7,0.0
2022-01-26 13:00:00,-3.9,0.0,-2.2,88.0,0.0,1022.9,0.0
2022-01-26 14:00:00,-4.4,0.0,-3.3,92.0,0.0,1023.1,0.0
2022-01-26 15:00:00,-5.0,0.0,-3.3,88.0,0.0,1023.5,0.0
2022-01-26 16:00:00,-5.0,0.0,-3.9,92.0,5.4,1024.1,260.0
2022-01-26 17:00:00,-2.2,0.0,-1.1,92.0,0.0,1024.5,0.0
2022-01-26 18:00:00,-0.6,0.0,1.7,85.0,0.0,1024.9,0.0
2022-01-26 19:00:00,0.0,0.0,5.0,70.0,5.4,1025.3,350.0
2022-01-26 20:00:00,-0.5,0.0,7.2,58.0,0.0,1024.9,0.0
2022-01-26 21:00:00,-0.5,0.0,8.3,54.0,11.2,1024.1,330.0
2022-01-26 22:00:00,-0.7,0.0,8.9,51.0,9.4,1023.8,340.0
2022-01-26 23:00:00,-0.5,0.0,10.0,48.0,9.4,1023.8,360.0
2022-01-27 00:00:00,0.0,0.0,10.6,48.0,11.2,1024.1,340.0
2022-01-27 01:00:00,-0.1,0.0,7.2,60.0,9.4,1024.3,40.0
2022-01-27 02:00:00,-1.8,0.0,5.6,59.0,9.4,1024.4,70.0
2022-01-27 03:00:00,-1.7,0.0,3.3,70.0,0.0,1024.8,0.0
2022-01-27 04:00:00,-1.7,0.0,2.8,72.0,7.6,1025.2,10.0
2022-01-27 05:00:00,-1.7,0.0,1.7,78.0,5.4,1025.4,360.0
2022-01-27 06:00:00,-1.6,0.0,1.1,82.0,0.0,1025.9,0.0
2022-01-27 07:00:00,-2.8,0.0,-0.6,85.0,5.4,1026.3,360.0
2022-01-27 08:00:00,-2.2,0.0,0.0,85.0,7.6,1026.7,350.0
2022-01-27 09:00:00,-2.1,0.0,0.6,82.0,9.4,1026.7,360.0
2022-01-27 10:00:00,-3.3,0.0,0.6,75.0,13.0,1026.9,10.0
2022-01-27 11:00:00,-3.3,0.0,0.6,75.0,11.2,1027.2,10.0
2022-01-27 12:00:00,-2.8,0.0,0.6,78.0,14.8,1027.2,360.0
2022-01-27 13:00:00,-3.2,0.0,1.1,73.0,14.8,1027.5,360.0
2022-01-27 14:00:00,-3.3,0.0,2.2,67.0,16.6,1027.7,350.0
2022-01-27 15:00:00,-3.4,0.0,1.7,69.0,13.0,1028.3,360.0
2022-01-27 16:00:00,-3.3,0.0,2.2,67.0,13.0,1028.8,350.0
2022-01-27 17:00:00,-2.9,0.0,3.3,64.0,13.0,1029.0,360.0
2022-01-27 18:00:00,-2.8,0.0,5.0,57.0,16.6,1029.3,360.0
2022-01-27 19:00:00,-2.2,0.0,6.7,53.0,16.6,1029.4,350.0
2022-01-27 20:00:00,-1.7,0.0,7.8,51.0,16.6,1028.8,340.0
2022-01-27 21:00:00,-1.1,0.0,9.4,48.0,18.4,1028.3,340.0
2022-01-27 22:00:00,-1.2,0.0,10.6,44.0,18.4,1027.7,350.0
2022-01-27 23:00:00,-1.2,0.0,10.6,44.0,16.6,1027.5,340.0
2022-01-28 00:00:00,-1.1,0.0,10.0,46.0,16.6,1027.8,350.0
2022-01-28 01:00:00,-1.7,0.0,7.8,51.0,9.4,1027.9,360.0
2022-01-28 02:00:00,-2.1,0.0,5.0,60.0,9.4,1027.9,10.0
2022-01-28 03:00:00,-2.7,0.0,2.8,67.0,11.2,1028.0,350.0
2022-01-28 04:00:00,-3.3,0.0,2.8,64.0,14.8,1028.4,350.0
2022-01-28 05:00:00,-3.2,0.0,1.1,73.0,11.2,1028.5,340.0
2022-01-28 06:00:00,-3.3,0.0,2.2,67.0,14.8,1028.5,340.0
2022-01-28 07:00:00,-4.0,0.0,1.7,66.0,11.2,1028.7,350.0
2022-01-28 08:00:00,-4.0,0.0,1.1,69.0,11.2,1028.9,350.0
2022-01-28 09:00:00,-4.4,0.0,0.6,69.0,13.0,1028.7,340.0
2022-01-28 10:00:00,-3.9,0.0,0.6,72.0,9.4,1028.4,360.0
