DT,prcp,dwpt,pres,rhum,wdir,temp,wspd
2022-06-13 20:00:00,0.2,18.0,1020.2,59.0,70.0,26.7,22.3
2022-06-13 21:00:00,0.0,17.3,1019.5,54.0,60.0,27.4,24.1
2022-06-13 22:00:00,0.0,17.3,1019.5,54.0,60.0,27.4,24.1
2022-06-13 23:00:00,0.0,18.8,1019.3,61.0,80.0,27.0,14.8
2022-06-14 00:00:00,0.1,19.3,1018.9,66.0,50.0,26.1,27.7
2022-06-14 01:00:00,0.0,17.5,1018.6,57.0,90.0,26.7,18.4
2022-06-14 02:00:00,0.1,17.5,1018.6,57.0,90.0,26.7,18.4
2022-06-14 03:00:00,0.0,17.8,1018.6,61.0,90.0,25.9,13.0
2022-06-14 04:00:00,0.0,17.7,1018.6,64.0,90.0,25.0,16.6
2022-06-14 05:00:00,0.0,17.9,1018.9,68.0,60.0,24.2,13.0
2022-06-14 06:00:00,0.0,18.0,1019.6,69.0,70.0,24.0,13.0
2022-06-14 07:00:00,0.0,17.8,1020.3,71.0,80.0,23.4,13.0
2022-06-14 08:00:00,0.0,16.5,1020.5,66.0,90.0,23.2,22.3
2022-06-14 09:00:00,0.0,16.5,1020.5,66.0,90.0,23.2,22.3
2022-06-14 10:00:00,0.0,17.0,1020.2,70.0,70.0,22.8,13.0
2022-06-14 11:00:00,0.0,16.0,1019.8,68.0,110.0,22.2,7.6
2022-06-14 12:00:00,0.0,16.4,1019.2,68.0,90.0,22.6,9.4
2022-06-14 13:00:00,0.0,16.1,1018.9,68.0,0.0,22.3,0.0
2022-06-14 14:00:00,0.0,16.0,1018.9,68.0,350.0,22.2,14.8
2022-06-14 15:00:00,0.0,16.0,1018.9,68.0,350.0,22.2,14.8
2022-06-14 16:00:00,0.0,15.8,1019.3,68.0,320.0,22.0,9.4
2022-06-14 17:00:00,0.0,16.3,1019.6,66.0,30.0,23.0,9.4
2022-06-14 18:00:00,0.0,16.1,1019.9,61.0,100.0,24.1,18.4
2022-06-14 19:00:00,0.0,16.7,1020.3,60.0,70.0,25.0,11.2
2022-06-14 20:00:00,0.1,18.5,1019.9,66.0,70.0,25.3,13.0
2022-06-14 21:00:00,0.3,18.5,1019.9,66.0,70.0,25.3,13.0
2022-06-14 22:00:00,0.3,18.6,1019.8,62.0,70.0,26.5,24.1
2022-06-14 23:00:00,0.2,17.9,1019.5,57.0,60.0,27.2,29.5
2022-06-15 00:00:00,0.0,17.0,1018.8,54.0,60.0,27.1,24.1
2022-06-15 01:00:00,0.0,15.4,1017.8,50.0,90.0,26.7,22.3
2022-06-15 02:00:00,0.0,15.4,1017.8,50.0,90.0,26.7,22.3
2022-06-15 03:00:00,0.0,16.5,1017.9,55.0,50.0,26.3,25.9
2022-06-15 04:00:00,0.0,16.5,1017.9,58.0,40.0,25.4,14.8
2022-06-15 05:00:00,0.0,16.6,1017.9,63.0,30.0,24.1,13.0
2022-06-15 06:00:00,0.0,17.2,1019.3,70.0,20.0,23.0,9.4
2022-06-15 07:00:00,0.0,16.6,1019.3,73.0,0.0,21.7,0.0
2022-06-15 08:00:00,0.0,16.6,1019.3,73.0,0.0,21.7,0.0
2022-06-15 09:00:00,0.0,16.9,1019.3,75.0,300.0,21.5,9.4
2022-06-15 10:00:00,0.0,16.7,1018.8,69.0,10.0,22.7,7.6
2022-06-15 11:00:00,0.0,17.1,1018.5,71.0,70.0,22.6,5.4
2022-06-15 12:00:00,0.0,16.9,1017.8,71.0,340.0,22.4,11.2
2022-06-15 13:00:00,0.0,17.3,1017.6,75.0,0.0,21.9,0.0
2022-06-15 14:00:00,0.0,17.3,1017.6,75.0,0.0,21.9,0.0
2022-06-15 15:00:00,0.0,17.1,1017.9,79.0,300.0,20.9,7.6
2022-06-15 16:00:00,0.0,17.6,1018.0,79.0,310.0,21.4,7.6
2022-06-15 17:00:00,0.0,18.3,1018.7,80.0,0.0,21.9,0.0
2022-06-15 18:00:00,0.0,18.5,1019.0,70.0,30.0,24.3,16.6
2022-06-15 19:00:00,0.0,18.4,1019.3,72.0,50.0,23.8,13.0
2022-06-15 20:00:00,0.0,18.1,1018.5,56.0,40.0,27.7,24.1
2022-06-15 21:00:00,0.2,18.1,1018.5,56.0,40.0,27.7,24.1
2022-06-15 22:00:00,0.3,18.9,1018.2,65.0,40.0,26.0,22.3
2022-06-15 23:00:00,0.5,19.3,1017.6,65.0,40.0,26.4,18.4
2022-06-16 00:00:00,0.5,19.8,1017.2,69.0,40.0,25.9,22.3
2022-06-16 01:00:00,0.3,20.4,1016.7,74.0,360.0,25.4,11.2
2022-06-16 02:00:00,0.4,19.7,1016.7,71.0,30.0,25.3,13.0
2022-06-16 03:00:00,0.2,19.3,1016.7,73.0,70.0,24.5,11.2
2022-06-16 04:00:00,0.3,19.3,1016.7,73.0,70.0,24.5,11.2
2022-06-16 05:00:00,0.1,19.1,1016.7,74.0,70.0,24.0,16.6
2022-06-16 06:00:00,0.3,19.5,1017.2,83.0,70.0,22.5,11.2
2022-06-16 07:00:00,0.2,19.0,1018.0,83.0,110.0,22.0,5.4
2022-06-16 08:00:00,0.3,19.0,1018.6,83.0,80.0,22.0,9.4
2022-06-16 09:00:00,0.3,18.8,1018.5,80.0,30.0,22.4,7.6
2022-06-16 10:00:00,0.3,18.7,1018.2,86.0,0.0,21.1,0.0
2022-06-16 11:00:00,0.2,18.9,1017.6,85.0,100.0,21.5,7.6
2022-06-16 12:00:00,0.0,18.2,1017.0,83.0,30.0,21.2,5.4
2022-06-16 13:00:00,0.0,18.4,1017.0,85.0,0.0,21.0,0.0
2022-06-16 14:00:00,0.0,17.3,1016.7,78.0,40.0,21.3,9.4
2022-06-16 15:00:00,0.1,16.6,1016.8,83.0,330.0,19.6,5.4
2022-06-16 16:00:00,0.0,16.7,1017.1,82.0,300.0,19.9,9.4
2022-06-16 17:00:00,0.0,17.4,1017.7,82.0,340.0,20.6,5.4
2022-06-16 18:00:00,0.0,18.1,1018.0,73.0,80.0,23.2,7.6
2022-06-16 19:00:00,0.2,19.1,1018.2,66.0,80.0,25.9,16.6
2022-06-16 20:00:00,0.4,19.1,1018.2,66.0,80.0,25.9,16.6
2022-06-16 21:00:00,0.3,19.4,1018.4,76.0,80.0,23.9,11.2
2022-06-16 22:00:00,0.3,19.3,1018.0,69.0,80.0,25.4,16.6
2022-06-16 23:00:00,0.2,18.3,1016.9,60.0,80.0,26.7,18.4
2022-06-17 00:00:00,0.1,18.3,1016.9,60.0,80.0,26.7,18.4
2022-06-17 01:00:00,0.1,18.7,1016.9,65.0,80.0,25.8,20.5
2022-06-17 02:00:00,0.0,18.0,1016.3,61.0,80.0,26.1,11.2
2022-06-17 03:00:00,0.0,18.0,1016.3,61.0,80.0,26.1,11.2
2022-06-17 04:00:00,0.0,17.5,1017.1,68.0,100.0,23.8,9.4
2022-06-17 05:00:00,0.0,17.5,1017.1,68.0,100.0,23.8,9.4
2022-06-17 06:00:00,0.0,17.6,1017.2,69.0,90.0,23.6,9.4
2022-06-17 07:00:00,0.0,17.4,1018.2,72.0,20.0,22.7,9.4
2022-06-17 08:00:00,0.0,17.3,1018.7,73.0,0.0,22.4,9.4
2022-06-17 09:00:00,0.0,17.3,1018.7,73.0,0.0,22.4,0.0
2022-06-17 10:00:00,0.0,17.2,1018.2,73.0,0.0,22.3,0.0
2022-06-17 11:00:00,0.0,16.3,1018.0,80.0,290.0,19.9,5.4
2022-06-17 12:00:00,0.0,17.7,1017.2,78.0,0.0,21.7,0.0
2022-06-17 13:00:00,0.0,16.1,1017.1,82.0,290.0,19.3,5.4
2022-06-17 14:00:00,0.0,17.0,1017.2,78.0,300.0,21.0,0.0
2022-06-17 15:00:00,0.0,16.7,1017.3,81.0,0.0,20.1,0.0
2022-06-17 16:00:00,0.0,16.3,1017.8,83.0,0.0,19.3,0.0
2022-06-17 17:00:00,0.1,17.7,1018.1,83.0,0.0,20.7,0.0
2022-06-17 18:00:00,0.1,16.9,1018.2,61.0,70.0,24.9,13.0
2022-06-17 19:00:00,0.5,16.7,1018.2,58.0,80.0,25.6,9.4
2022-06-17 20:00:00,0.3,16.5,1018.1,53.0,60.0,26.9,13.0
2022-06-17 21:00:00,0.3,16.5,1018.1,53.0,60.0,26.9,13.0
2022-06-17 22:00:00,0.1,16.0,1017.5,49.0,100.0,27.7,14.8
2022-06-17 23:00:00,0.0,16.9,1017.2,52.0,80.0,27.6,27.7
2022-06-18 00:00:00,0.0,16.6,1016.2,51.0,80.0,27.7,31.7
2022-06-18 01:00:00,0.0,16.6,1016.2,51.0,80.0,27.7,31.7
2022-06-18 02:00:00,0.0,16.5,1016.0,53.0,70.0,26.9,22.3
2022-06-18 03:00:00,0.0,16.5,1016.0,53.0,90.0,26.9,22.3
2022-06-18 04:00:00,0.0,16.7,1016.0,58.0,80.0,25.6,24.1
2022-06-18 05:00:00,0.0,17.4,1016.8,66.0,110.0,24.2,13.0
2022-06-18 06:00:00,0.2,16.8,1017.2,71.0,0.0,22.3,0.0
2022-06-18 07:00:00,0.2,16.8,1017.2,71.0,0.0,22.3,0.0
2022-06-18 08:00:00,0.2,17.1,1017.9,72.0,0.0,22.4,0.0
2022-06-18 09:00:00,0.2,17.5,1017.8,76.0,0.0,21.9,0.0
2022-06-18 10:00:00,0.3,18.1,1017.5,80.0,0.0,21.7,0.0
2022-06-18 11:00:00,0.2,17.6,1016.5,87.0,280.0,19.8,5.4
2022-06-18 12:00:00,0.0,17.6,1016.5,87.0,280.0,19.8,5.4
2022-06-18 13:00:00,0.0,16.8,1016.7,86.0,0.0,19.2,0.0
2022-06-18 14:00:00,0.0,16.7,1016.7,82.0,330.0,19.9,5.4
2022-06-18 15:00:00,0.0,16.7,1016.7,82.0,330.0,19.9,5.4
2022-06-18 16:00:00,0.0,15.9,1016.8,82.0,0.0,19.0,0.0
2022-06-18 17:00:00,0.0,17.9,1016.9,70.0,2.0,23.7,0.0
2022-06-18 18:00:00,0.0,17.9,1016.9,70.0,140.0,23.7,5.4
2022-06-18 19:00:00,0.0,17.3,1016.5,62.0,100.0,25.1,16.6
2022-06-18 20:00:00,0.0,16.7,1016.2,56.0,80.0,26.2,29.5
2022-06-18 21:00:00,0.0,17.2,1016.1,56.0,100.0,26.7,27.7
2022-06-18 22:00:00,0.0,16.8,1015.8,52.0,80.0,27.5,25.9
2022-06-18 23:00:00,0.0,16.6,1015.5,50.0,90.0,28.0,29.5
2022-06-19 00:00:00,0.1,17.2,1015.5,52.0,80.0,28.0,24.1
2022-06-19 01:00:00,0.1,16.4,1015.2,49.0,80.0,28.1,27.7
2022-06-19 02:00:00,0.0,17.7,1014.8,55.0,90.0,27.6,22.3
2022-06-19 03:00:00,0.0,17.5,1015.0,56.0,80.0,27.0,27.7
2022-06-19 04:00:00,0.0,17.5,1015.4,61.0,70.0,25.6,25.9
2022-06-19 05:00:00,0.0,17.3,1016.2,67.0,5.0,23.8,13.0
2022-06-19 06:00:00,0.0,17.3,1016.4,68.0,100.0,23.5,9.4
2022-06-19 07:00:00,0.0,17.3,1016.4,68.0,100.0,23.5,9.4
2022-06-19 08:00:00,0.0,17.0,1016.8,70.0,150.0,22.8,5.4
2022-06-19 09:00:00,0.0,17.2,1016.8,71.0,0.0,22.7,0.0
2022-06-19 10:00:00,0.1,16.7,1016.4,73.0,0.0,21.8,0.0
2022-06-19 11:00:00,0.0,16.9,1016.1,74.0,0.0,21.7,0.0
2022-06-19 12:00:00,0.0,17.2,1015.3,71.0,0.0,22.7,0.0
2022-06-19 13:00:00,0.0,17.1,1015.4,72.0,0.0,22.4,0.0
2022-06-19 14:00:00,0.0,16.5,1015.5,76.0,0.0,20.9,0.0
2022-06-19 15:00:00,0.0,16.8,1015.5,71.0,80.0,22.3,7.6
2022-06-19 16:00:00,0.0,16.3,1016.2,70.0,100.0,22.0,11.2
2022-06-19 17:00:00,0.0,16.0,1016.5,66.0,120.0,22.7,7.6
2022-06-19 18:00:00,0.0,16.6,1017.2,62.0,110.0,24.4,7.6
2022-06-19 19:00:00,0.0,15.8,1017.1,51.0,80.0,26.8,24.1
2022-06-19 20:00:00,0.0,15.8,1017.1,51.0,80.0,26.8,24.1
2022-06-19 21:00:00,0.0,16.5,1017.1,53.0,90.0,26.9,25.9
2022-06-19 22:00:00,0.0,17.0,1016.9,55.0,90.0,26.8,18.4
2022-06-19 23:00:00,0.1,16.8,1016.1,50.0,90.0,28.2,27.7
2022-06-20 00:00:00,0.2,16.2,1015.8,49.0,70.0,27.9,27.7
2022-06-20 01:00:00,0.0,16.2,1015.8,49.0,80.0,27.9,24.1
2022-06-20 02:00:00,0.0,16.2,1015.5,48.0,90.0,28.2,20.5
2022-06-20 03:00:00,0.0,16.5,1015.1,53.0,90.0,26.9,20.5
2022-06-20 04:00:00,0.0,16.0,1015.5,53.0,90.0,26.3,18.4
2022-06-20 05:00:00,0.0,16.5,1015.9,61.0,110.0,24.5,7.6
2022-06-20 06:00:00,0.0,16.7,1016.5,65.0,100.0,23.7,11.2
2022-06-20 07:00:00,0.0,16.6,1016.9,66.0,110.0,23.3,7.6
2022-06-20 08:00:00,0.0,16.7,1016.8,68.0,150.0,22.9,5.4
2022-06-20 09:00:00,0.0,16.6,1017.1,69.0,0.0,22.6,0.0
2022-06-20 10:00:00,0.0,16.5,1017.2,71.0,0.0,22.0,0.0
2022-06-20 11:00:00,0.0,16.2,1016.8,72.0,160.0,21.5,5.4
2022-06-20 12:00:00,0.0,15.8,1017.0,77.0,270.0,20.0,6.0
2022-06-20 13:00:00,0.0,16.1,1016.2,77.0,270.0,20.3,5.4
2022-06-20 14:00:00,0.0,15.0,1016.8,82.0,2.0,18.1,0.0
2022-06-20 15:00:00,0.0,15.0,1016.8,82.0,260.0,18.1,5.4
2022-06-20 16:00:00,0.0,16.9,1017.3,79.0,0.0,20.7,0.0
2022-06-20 17:00:00,0.0,16.9,1017.3,79.0,0.0,20.7,0.0
2022-06-20 18:00:00,0.0,17.3,1017.9,66.0,90.0,24.0,9.4
2022-06-20 19:00:00,0.0,17.5,1017.9,64.0,120.0,24.8,14.8
2022-06-20 20:00:00,0.1,16.9,1017.9,57.0,100.0,26.1,13.0
2022-06-20 21:00:00,0.2,16.7,1017.8,51.0,110.0,27.8,20.5
2022-06-20 22:00:00,0.0,16.6,1017.5,51.0,90.0,27.6,29.5
2022-06-20 23:00:00,0.0,16.2,1017.1,50.0,80.0,27.6,24.1
2022-06-21 00:00:00,0.0,16.9,1016.9,51.0,50.0,28.0,25.9
2022-06-21 01:00:00,0.1,16.6,1016.5,51.0,60.0,27.7,25.9
2022-06-21 02:00:00,0.4,16.6,1016.7,55.0,90.0,26.4,25.9
2022-06-21 03:00:00,0.2,17.1,1016.8,61.0,70.0,25.2,20.5
2022-06-21 04:00:00,0.0,17.1,1016.8,61.0,70.0,25.2,20.5
2022-06-21 05:00:00,0.0,17.4,1017.1,67.0,70.0,23.9,7.6
2022-06-21 06:00:00,0.2,17.8,1017.7,77.0,20.0,22.0,5.4
2022-06-21 07:00:00,0.0,17.8,1018.0,77.0,0.0,22.0,0.0
2022-06-21 08:00:00,0.0,17.7,1018.6,80.0,0.0,21.3,0.0
2022-06-21 09:00:00,0.0,16.9,1018.6,80.0,0.0,20.5,0.0
2022-06-21 10:00:00,0.0,16.9,1018.6,80.0,0.0,20.5,0.0
2022-06-21 11:00:00,0.0,16.9,1017.9,79.0,0.0,20.7,0.0
2022-06-21 12:00:00,0.0,16.2,1017.2,80.0,300.0,19.8,9.4
2022-06-21 13:00:00,0.0,16.2,1017.2,80.0,300.0,19.8,9.4
2022-06-21 14:00:00,0.0,16.1,1017.3,82.0,0.0,19.3,0.0
2022-06-21 15:00:00,0.0,15.7,1017.7,82.0,280.0,18.8,7.6
2022-06-21 16:00:00,0.0,15.7,1018.1,83.0,300.0,18.6,5.4
2022-06-21 17:00:00,0.0,17.2,1018.5,79.0,0.0,21.0,0.0
2022-06-21 18:00:00,0.0,17.8,1018.7,70.0,60.0,23.6,5.4
2022-06-21 19:00:00,0.0,17.6,1018.2,62.0,80.0,25.4,16.6
2022-06-21 20:00:00,0.1,17.3,1017.9,59.0,80.0,25.9,16.6
2022-06-21 21:00:00,0.0,17.2,1017.9,56.0,60.0,26.7,11.2
2022-06-21 22:00:00,0.1,17.5,1017.2,55.0,80.0,27.3,16.6
2022-06-21 23:00:00,0.0,17.6,1017.0,55.0,8.0,27.4,16.6
2022-06-22 00:00:00,0.0,17.6,1017.0,55.0,90.0,27.4,27.7
2022-06-22 01:00:00,0.0,17.9,1016.7,57.0,80.0,27.2,14.8
2022-06-22 02:00:00,0.0,17.8,1016.3,58.0,50.0,26.8,22.3
2022-06-22 03:00:00,0.0,18.1,1016.4,65.0,80.0,25.1,14.8
2022-06-22 04:00:00,0.1,18.2,1016.7,69.0,80.0,24.2,22.3
2022-06-22 05:00:00,0.2,18.2,1016.7,69.0,80.0,24.2,22.3
2022-06-22 06:00:00,0.2,17.9,1017.9,76.0,120.0,22.3,5.4
2022-06-22 07:00:00,0.3,17.9,1017.9,76.0,120.0,22.3,5.4
2022-06-22 08:00:00,0.3,18.1,1018.6,77.0,110.0,22.3,7.6
2022-06-22 09:00:00,0.2,18.1,1018.9,77.0,110.0,22.3,5.4
2022-06-22 10:00:00,0.1,18.0,1018.6,78.0,0.0,22.0,0.0
2022-06-22 11:00:00,0.3,19.0,1018.1,83.0,0.0,22.0,0.0
2022-06-22 12:00:00,0.5,18.2,1017.9,84.0,300.0,21.0,5.4
2022-06-22 13:00:00,0.3,18.6,1017.6,84.0,0.0,21.4,0.0
2022-06-22 14:00:00,0.2,18.0,1017.6,85.0,300.0,20.6,7.6
2022-06-22 15:00:00,0.1,17.9,1017.6,80.0,0.0,21.5,0.0
2022-06-22 16:00:00,0.1,17.4,1017.9,75.0,0.0,22.0,0.0
2022-06-22 17:00:00,0.2,17.7,1018.2,73.0,0.0,22.8,0.0
2022-06-22 18:00:00,0.0,18.0,1018.7,69.0,80.0,24.0,9.4
2022-06-22 19:00:00,0.0,16.8,1018.6,56.0,80.0,26.3,18.4
2022-06-22 20:00:00,0.0,16.8,1018.6,56.0,80.0,26.3,18.4
2022-06-22 21:00:00,0.0,16.9,1018.5,55.0,60.0,26.7,18.4
2022-06-22 22:00:00,0.0,16.7,1017.5,51.0,90.0,27.8,18.4
2022-06-22 23:00:00,0.0,16.7,1017.5,51.0,90.0,27.8,18.4
2022-06-23 00:00:00,0.0,17.1,1016.8,53.0,80.0,27.5,22.3
2022-06-23 01:00:00,0.0,16.3,1016.3,55.0,70.0,26.0,29.5
2022-06-23 02:00:00,0.0,16.3,1016.3,55.0,70.0,26.0,29.5
2022-06-23 03:00:00,0.0,16.6,1016.5,58.0,50.0,25.5,25.9
2022-06-23 04:00:00,0.0,16.9,1018.0,67.0,60.0,23.4,11.2
2022-06-23 05:00:00,0.0,16.9,1019.0,67.0,60.0,23.4,11.2
2022-06-23 06:00:00,0.0,16.9,1019.0,70.0,0.0,22.7,0.0
2022-06-23 07:00:00,0.0,16.6,1017.9,69.0,60.0,22.6,7.6
2022-06-23 08:00:00,0.0,16.5,1018.2,73.0,0.0,21.5,0.0
2022-06-23 09:00:00,0.0,16.0,1018.4,78.0,300.0,19.9,7.6
2022-06-23 10:00:00,0.0,16.2,1018.2,77.0,300.0,20.4,7.6
2022-06-23 11:00:00,0.0,16.5,1017.2,81.0,310.0,19.9,7.6
2022-06-23 12:00:00,0.0,17.3,1016.5,82.0,0.0,20.5,0.0
2022-06-23 13:00:00,0.0,17.0,1016.3,83.0,0.0,20.0,0.0
2022-06-23 14:00:00,0.0,16.3,1016.7,82.0,0.0,19.5,0.0
2022-06-23 15:00:00,0.3,16.1,1016.4,82.0,310.0,19.3,7.6
2022-06-23 16:00:00,0.0,16.4,1016.8,80.0,0.0,20.0,0.0
2022-06-23 17:00:00,0.0,17.2,1017.1,81.0,320.0,20.6,7.6
2022-06-23 18:00:00,0.0,18.0,1017.4,78.0,0.0,22.0,0.0
2022-06-23 19:00:00,0.0,16.6,1017.7,67.0,10.0,23.1,5.4
2022-06-23 20:00:00,0.0,17.0,1017.8,69.0,130.0,23.0,5.4
2022-06-23 21:00:00,0.0,16.4,1017.8,63.0,70.0,23.9,5.4
2022-06-23 22:00:00,0.0,17.2,1017.1,62.0,90.0,25.0,14.8
2022-06-23 23:00:00,0.0,17.1,1016.3,59.0,110.0,25.7,13.0
2022-06-24 00:00:00,0.0,17.3,1015.6,59.0,90.0,25.9,16.6
2022-06-24 01:00:00,0.0,17.3,1015.6,59.0,90.0,25.9,16.6
2022-06-24 02:00:00,0.0,16.1,1015.6,53.0,100.0,26.4,11.2
2022-06-24 03:00:00,0.0,16.1,1015.6,53.0,100.0,26.4,11.2
2022-06-24 04:00:00,0.0,15.9,1015.6,55.0,60.0,25.6,16.6
2022-06-24 05:00:00,0.0,16.7,1016.1,63.0,50.0,24.2,9.4
2022-06-24 06:00:00,0.0,16.7,1016.7,66.0,70.0,23.4,9.4
2022-06-24 07:00:00,0.0,16.6,1017.3,69.0,0.0,22.6,0.0
2022-06-24 08:00:00,0.0,16.6,1017.3,69.0,0.0,22.6,0.0
2022-06-24 09:00:00,0.0,16.8,1017.7,70.0,20.0,22.5,7.6
2022-06-24 10:00:00,0.0,16.2,1017.2,71.0,290.0,21.7,5.4
2022-06-24 11:00:00,0.0,15.9,1016.8,80.0,290.0,19.4,5.4
2022-06-24 12:00:00,0.0,16.5,1016.3,74.0,0.0,21.3,0.0
2022-06-24 13:00:00,0.0,15.7,1016.1,79.0,300.0,19.4,7.6
2022-06-24 14:00:00,0.0,15.7,1015.6,81.0,310.0,19.0,7.6
2022-06-24 15:00:00,0.0,16.1,1016.0,79.0,310.0,19.9,5.4
2022-06-24 16:00:00,0.0,16.0,1016.4,81.0,300.0,19.3,7.6
2022-06-24 17:00:00,0.1,16.8,1016.8,81.0,310.0,20.2,5.4
2022-06-24 18:00:00,0.0,18.0,1017.0,78.0,340.0,22.0,11.2
2022-06-24 19:00:00,0.0,17.6,1017.3,73.0,60.0,22.7,7.6
2022-06-24 20:00:00,0.0,17.1,1017.0,67.0,100.0,23.6,5.4
2022-06-24 21:00:00,0.1,17.2,1016.5,64.0,30.0,24.5,11.2
2022-06-24 22:00:00,0.1,16.8,1016.2,58.0,80.0,25.7,18.4
2022-06-24 23:00:00,0.0,16.3,1015.6,52.0,70.0,27.0,20.5
2022-06-25 00:00:00,0.0,16.3,1015.2,51.0,60.0,27.3,14.8
2022-06-25 01:00:00,0.0,14.9,1014.5,46.0,50.0,27.6,18.4
2022-06-25 02:00:00,0.1,16.3,1014.3,54.0,5.0,26.4,13.0
2022-06-25 03:00:00,0.0,16.3,1014.3,54.0,70.0,26.4,18.4
2022-06-25 04:00:00,0.0,16.9,1014.3,59.0,40.0,25.5,18.4
2022-06-25 05:00:00,0.0,15.6,1015.1,60.0,40.0,23.8,14.8
2022-06-25 06:00:00,0.0,16.6,1015.7,68.0,10.0,22.8,11.2
2022-06-25 07:00:00,0.0,16.5,1016.1,71.0,320.0,22.0,7.6
2022-06-25 08:00:00,0.0,16.6,1016.7,74.0,3.0,21.4,7.6
2022-06-25 09:00:00,0.0,16.6,1016.7,74.0,330.0,21.4,11.2
2022-06-25 10:00:00,0.0,15.7,1016.4,79.0,290.0,19.4,7.6
2022-06-25 11:00:00,0.0,15.2,1015.6,77.0,290.0,19.3,11.2
2022-06-25 12:00:00,0.0,15.5,1015.3,78.0,310.0,19.4,5.4
2022-06-25 13:00:00,0.0,15.4,1014.6,75.0,330.0,20.0,7.6
2022-06-25 14:00:00,0.0,15.4,1014.6,75.0,330.0,20.0,7.6
2022-06-25 15:00:00,0.0,14.9,1015.1,79.0,330.0,18.6,7.6
2022-06-25 16:00:00,0.0,14.9,1015.1,79.0,330.0,18.6,7.6
2022-06-25 17:00:00,0.0,16.9,1015.6,68.0,350.0,23.1,5.4
2022-06-25 18:00:00,0.0,16.9,1015.6,68.0,350.0,23.1,5.4
2022-06-25 19:00:00,0.0,16.6,1015.9,55.0,60.0,26.4,11.2
2022-06-25 20:00:00,0.1,16.6,1015.9,55.0,60.0,26.4,11.2
2022-06-25 21:00:00,0.4,17.0,1015.6,53.0,70.0,27.4,25.9
2022-06-25 22:00:00,0.4,17.0,1015.6,53.0,70.0,27.4,25.9
2022-06-25 23:00:00,0.5,16.6,1015.3,53.0,60.0,27.0,22.3
2022-06-26 00:00:00,0.7,16.6,1014.5,51.0,70.0,27.6,25.9
2022-06-26 01:00:00,0.7,15.4,1014.3,49.0,90.0,27.0,18.4
2022-06-26 02:00:00,0.2,17.2,1014.0,57.0,110.0,26.4,18.4
2022-06-26 03:00:00,0.1,17.2,1014.0,57.0,110.0,26.4,18.4
2022-06-26 04:00:00,0.0,17.1,1014.4,61.0,70.0,25.1,20.5
2022-06-26 05:00:00,0.0,16.6,1015.6,68.0,110.0,22.8,5.4
2022-06-26 06:00:00,0.0,16.6,1015.6,68.0,110.0,22.8,5.4
2022-06-26 07:00:00,0.0,16.4,1015.9,70.0,160.0,22.1,5.4
2022-06-26 08:00:00,0.0,16.5,1016.5,72.0,0.0,21.8,0.0
2022-06-26 09:00:00,0.0,15.9,1016.7,77.0,0.0,20.1,0.0
2022-06-26 10:00:00,0.0,15.7,1016.7,80.0,0.0,19.2,0.0
2022-06-26 11:00:00,0.0,15.3,1016.3,81.0,290.0,18.6,5.4
2022-06-26 12:00:00,0.0,15.7,1015.5,78.0,310.0,19.6,7.6
2022-06-26 13:00:00,0.0,14.7,1015.3,76.0,0.0,19.0,0.0
2022-06-26 14:00:00,0.0,14.8,1015.7,81.0,300.0,18.1,5.4
2022-06-26 15:00:00,0.0,14.8,1015.7,81.0,300.0,18.1,5.4
2022-06-26 16:00:00,0.0,14.5,1016.4,81.0,310.0,17.8,5.4
2022-06-26 17:00:00,0.0,16.4,1016.8,81.0,0.0,19.8,0.0
2022-06-26 18:00:00,0.0,15.0,1016.9,53.0,70.0,25.3,20.5
2022-06-26 19:00:00,0.0,15.0,1016.9,53.0,70.0,25.3,20.5
2022-06-26 20:00:00,0.0,15.1,1016.9,50.0,70.0,26.4,13.0
2022-06-26 21:00:00,0.1,14.5,1016.5,47.0,80.0,26.7,16.6
2022-06-26 22:00:00,0.4,14.3,1016.5,44.0,90.0,27.7,14.8
2022-06-26 23:00:00,0.1,14.3,1016.0,42.0,40.0,28.4,7.6
2022-06-27 00:00:00,0.0,14.1,1015.6,44.0,90.0,27.4,5.4
2022-06-27 01:00:00,0.0,13.3,1015.5,40.0,140.0,28.2,9.4
2022-06-27 02:00:00,0.0,15.4,1015.0,49.0,0.0,27.0,7.6
2022-06-27 03:00:00,0.0,15.4,1015.0,49.0,0.0,27.0,0.0
2022-06-27 04:00:00,0.0,16.5,1016.1,63.0,40.0,24.0,13.0
2022-06-27 05:00:00,0.0,16.5,1016.1,63.0,40.0,24.0,13.0
2022-06-27 06:00:00,0.0,16.9,1016.7,69.0,50.0,22.9,7.6
2022-06-27 07:00:00,0.0,16.6,1017.2,69.0,30.0,22.6,7.6
2022-06-27 08:00:00,0.0,16.1,1017.6,74.0,0.0,20.9,0.0
2022-06-27 09:00:00,0.0,16.0,1017.9,75.0,330.0,20.6,5.4
2022-06-27 10:00:00,0.0,15.7,1017.6,74.0,300.0,20.5,9.4
2022-06-27 11:00:00,0.0,15.5,1017.2,78.0,0.0,19.4,0.0
2022-06-27 12:00:00,0.0,15.5,1016.5,77.0,310.0,19.6,7.6
2022-06-27 13:00:00,0.0,14.9,1016.7,80.0,300.0,18.4,7.6
2022-06-27 14:00:00,0.0,15.0,1016.8,81.0,300.0,18.3,5.4
2022-06-27 15:00:00,0.0,15.0,1016.8,81.0,320.0,18.3,5.4
